361,2.0,3.0,1.0
362,6.0,4.0,1.0
363,7.0,1.0,3.0
364,6.0,9.0,5.0
365,2.0,6.0,5.0
366,4.0,8.0,6.0
367,8.0,8.0,3.0
368,4.0,4.0,5.0
369,7.0,7.0,5.0
370,4.0,8.0,6.0
371,7.0,6.0,1.0
372,3.0,6.0,1.0
373,8.0,6.0,1.0
374,5.0,2.0,3.0
375,4.0,9.0,3.0
376,6.0,9.0,8.0
377,6.0,1.0,5.0
378,2.0,5.0,8.0
379,9.0,7.0,2.0
380,2.0,7.0,3.0
381,6.0,9.0,2.0
382,5.0,1.0,8.0
383,5.0,5.0,2.0
384,7.0,3.0,6.0
385,6.0,1.0,2.0
386,3.0,7.0,1.0
387,4.0,1.0,7.0
388,9.0,6.0,9.0
389,5.0,9.0,5.0
390,6.0,9.0,9.0
391,6.0,6.0,4.0
392,5.0,6.0,3.0
393,8.0,4.0,1.0
394,1.0,1.0,2.0
395,7.0,4.0,1.0
396,2.0,4.0,5.0
397,2.0,4.0,9.0
398,1.0,4.0,9.0
399,3.0,2.0,8.0
400,7.0,4.0,9.0
401,5.0,8.0,1.0
402,3.0,3.0,9.0
403,3.0,3.0,4.0
404,6.0,9.0,8.0
405,6.0,7.0,8.0
406,7.0,2.0,5.0
407,6.0,5.0,2.0
408,8.0,8.0,4.0
409,4.0,2.0,9.0
410,3.0,5.0,6.0
411,9.0,9.0,3.0
412,6.0,9.0,6.0
413,3.0,7.0,3.0
414,2.0,8.0,7.0
415,5.0,9.0,4.0
416,6.0,2.0,3.0
417,5.0,6.0,2.0
418,6.0,2.0,2.0
419,7.0,2.0,7.0
420,2.0,1.0,3.0
421,3.0,6.0,9.0
422,3.0,2.0,7.0
423,7.0,4.0,1.0
424,6.0,4.0,1.0
425,1.0,3.0,5.0
426,9.0,9.0,5.0
427,7.0,8.0,1.0
428,2.0,2.0,7.0
429,7.0,6.0,5.0
430,1.0,4.0,3.0
431,5.0,8.0,2.0
432,5.0,8.0,7.0
433,6.0,4.0,3.0
434,2.0,9.0,4.0
435,9.0,5.0,8.0
436,7.0,7.0,7.0
437,3.0,7.0,7.0
438,3.0,9.0,5.0
439,3.0,6.0,8.0
440,8.0,4.0,3.0
441,4.0,6.0,6.0
442,8.0,4.0,7.0
443,7.0,3.0,6.0
444,8.0,9.0,9.0
445,5.0,4.0,3.0
446,7.0,4.0,1.0
447,7.0,6.0,3.0
448,4.0,9.0,6.0
449,6.0,4.0,9.0
450,6.0,9.0,5.0
451,8.0,4.0,1.0
452,5.0,9.0,7.0
453,8.0,5.0,3.0
454,1.0,1.0,3.0
455,8.0,6.0,8.0
456,9.0,8.0,8.0
457,9.0,8.0,1.0
458,5.0,9.0,3.0
459,9.0,3.0,2.0
460,8.0,1.0,6.0
461,3.0,9.0,5.0
462,4.0,5.0,9.0
463,5.0,8.0,1.0
464,6.0,7.0,7.0
465,2.0,9.0,5.0
466,8.0,5.0,5.0
467,5.0,7.0,7.0
468,3.0,8.0,4.0
469,4.0,2.0,6.0
470,2.0,5.0,6.0
471,6.0,2.0,2.0
472,5.0,8.0,3.0
473,6.0,3.0,1.0
474,2.0,9.0,3.0
475,9.0,2.0,4.0
476,2.0,1.0,8.0
477,3.0,5.0,1.0
478,7.0,1.0,2.0
479,6.0,4.0,6.0
480,5.0,8.0,7.0
481,2.0,7.0,3.0
482,2.0,7.0,1.0
483,4.0,4.0,9.0
484,6.0,9.0,9.0
485,6.0,4.0,2.0
486,5.0,8.0,2.0
487,4.0,3.0,3.0
488,3.0,6.0,4.0
489,5.0,8.0,6.0
490,9.0,7.0,8.0
491,1.0,8.0,2.0
492,2.0,2.0,6.0
493,7.0,6.0,2.0
494,9.0,9.0,3.0
495,5.0,4.0,9.0
496,5.0,5.0,1.0
497,9.0,4.0,1.0
498,3.0,9.0,6.0
499,4.0,6.0,3.0
500,4.0,5.0,8.0
501,5.0,6.0,3.0
502,1.0,3.0,6.0
503,1.0,3.0,4.0
504,2.0,5.0,9.0
505,2.0,3.0,4.0
506,8.0,2.0,2.0
507,5.0,9.0,3.0
508,2.0,5.0,5.0
509,3.0,8.0,8.0
510,6.0,6.0,4.0
511,2.0,8.0,2.0
512,3.0,4.0,9.0
513,4.0,4.0,7.0
514,1.0,6.0,7.0
515,6.0,6.0,9.0
516,4.0,6.0,3.0
517,6.0,6.0,5.0
518,9.0,2.0,3.0
519,4.0,3.0,2.0
520,4.0,8.0,2.0
521,8.0,9.0,5.0
522,1.0,8.0,5.0
523,4.0,8.0,6.0
524,9.0,7.0,4.0
525,6.0,8.0,9.0
526,8.0,6.0,2.0
527,6.0,9.0,5.0
528,7.0,9.0,8.0
529,3.0,5.0,4.0
530,7.0,6.0,8.0
531,1.0,2.0,6.0
532,8.0,4.0,4.0
533,7.0,1.0,1.0
534,8.0,6.0,1.0
535,6.0,4.0,2.0
536,6.0,7.0,5.0
537,6.0,4.0,3.0
538,7.0,6.0,1.0
539,3.0,1.0,8.0
540,2.0,7.0,4.0
541,5.0,3.0,3.0
542,8.0,3.0,3.0
543,9.0,8.0,2.0
544,2.0,6.0,6.0
545,5.0,5.0,8.0
546,6.0,1.0,2.0
547,4.0,4.0,5.0
548,2.0,3.0,1.0
549,1.0,7.0,5.0
550,4.0,2.0,4.0
551,8.0,3.0,8.0
552,1.0,3.0,6.0
553,6.0,6.0,2.0
554,4.0,8.0,2.0
555,4.0,7.0,1.0
556,6.0,2.0,6.0
557,4.0,5.0,9.0
558,1.0,1.0,9.0
559,3.0,2.0,5.0
560,5.0,3.0,2.0
561,8.0,3.0,4.0
562,8.0,6.0,4.0
563,2.0,9.0,3.0
564,3.0,8.0,8.0
565,6.0,4.0,5.0
566,9.0,5.0,9.0
567,2.0,7.0,1.0
568,1.0,2.0,2.0
569,9.0,6.0,9.0
570,8.0,2.0,2.0
571,7.0,4.0,3.0
572,7.0,5.0,6.0
573,3.0,1.0,5.0
574,3.0,2.0,9.0
575,7.0,6.0,8.0
576,4.0,2.0,5.0
577,8.0,6.0,9.0
578,8.0,8.0,4.0
579,5.0,8.0,2.0
580,4.0,9.0,9.0
581,8.0,3.0,3.0
582,6.0,4.0,1.0
583,4.0,8.0,1.0
584,7.0,5.0,9.0
585,9.0,8.0,7.0
586,3.0,8.0,2.0
587,3.0,6.0,2.0
588,9.0,7.0,3.0
589,2.0,8.0,6.0
590,7.0,6.0,6.0
591,5.0,1.0,9.0
592,7.0,4.0,8.0
593,1.0,3.0,8.0
594,4.0,7.0,7.0
595,8.0,6.0,6.0
596,1.0,3.0,5.0
597,3.0,1.0,8.0
598,2.0,6.0,3.0
599,7.0,3.0,1.0
600,7.0,5.0,7.0
601,2.0,1.0,5.0
602,6.0,3.0,2.0
603,7.0,2.0,6.0
604,5.0,8.0,1.0
605,5.0,4.0,8.0
606,1.0,9.0,7.0
607,5.0,1.0,8.0
608,5.0,6.0,2.0
609,1.0,9.0,8.0
610,9.0,4.0,7.0
611,4.0,6.0,2.0
612,1.0,9.0,7.0
613,8.0,8.0,5.0
614,3.0,7.0,5.0
615,5.0,8.0,9.0
616,9.0,8.0,1.0
617,4.0,8.0,1.0
618,9.0,5.0,5.0
619,4.0,9.0,8.0
620,6.0,6.0,8.0
621,3.0,5.0,5.0
622,2.0,9.0,8.0
623,6.0,8.0,8.0
624,5.0,1.0,2.0
625,7.0,5.0,8.0
626,6.0,2.0,3.0
627,8.0,4.0,8.0
628,4.0,4.0,5.0
629,7.0,5.0,6.0
630,5.0,6.0,2.0
631,1.0,7.0,6.0
632,2.0,6.0,5.0
633,5.0,1.0,1.0
634,7.0,1.0,1.0
635,4.0,2.0,5.0
636,6.0,4.0,6.0
637,7.0,5.0,8.0
638,6.0,9.0,5.0
639,7.0,8.0,4.0
640,4.0,1.0,3.0
641,8.0,6.0,3.0
642,3.0,2.0,5.0
643,4.0,6.0,4.0
644,5.0,9.0,9.0
645,8.0,2.0,5.0
646,5.0,5.0,3.0
647,5.0,5.0,4.0
648,2.0,4.0,2.0
649,9.0,5.0,1.0
650,7.0,2.0,4.0
651,9.0,7.0,8.0
652,8.0,3.0,1.0
653,3.0,2.0,9.0
654,8.0,4.0,2.0
655,9.0,1.0,3.0
656,3.0,6.0,8.0
657,1.0,2.0,3.0
658,9.0,9.0,8.0
659,5.0,6.0,9.0
660,6.0,7.0,3.0
661,3.0,5.0,8.0
662,5.0,6.0,5.0
663,5.0,7.0,5.0
664,2.0,8.0,3.0
665,1.0,9.0,6.0
666,2.0,5.0,5.0
667,7.0,8.0,3.0
668,3.0,6.0,6.0
669,9.0,7.0,2.0
670,2.0,5.0,3.0
671,6.0,2.0,7.0
672,9.0,1.0,5.0
673,7.0,8.0,8.0
674,3.0,7.0,5.0
675,4.0,5.0,3.0
676,4.0,2.0,6.0
677,1.0,1.0,5.0
678,4.0,6.0,4.0
679,5.0,1.0,9.0
680,5.0,6.0,5.0
681,7.0,6.0,2.0
682,5.0,7.0,8.0
683,2.0,3.0,4.0
684,4.0,5.0,6.0
685,4.0,6.0,3.0
686,5.0,4.0,5.0
687,9.0,5.0,8.0
688,4.0,2.0,3.0
689,3.0,5.0,8.0
690,4.0,6.0,8.0
691,2.0,1.0,7.0
692,4.0,5.0,9.0
693,4.0,5.0,1.0
694,7.0,3.0,4.0
695,5.0,6.0,9.0
696,6.0,2.0,9.0
697,2.0,9.0,8.0
698,1.0,9.0,9.0
699,1.0,4.0,6.0
700,4.0,2.0,9.0
701,1.0,8.0,6.0
702,7.0,6.0,1.0
703,8.0,6.0,7.0
704,4.0,6.0,4.0
705,5.0,7.0,3.0
706,3.0,8.0,6.0
707,5.0,7.0,8.0
708,8.0,1.0,9.0
709,9.0,8.0,1.0
710,4.0,6.0,6.0
711,3.0,3.0,3.0
712,7.0,2.0,9.0
713,6.0,8.0,9.0
714,7.0,8.0,5.0
715,8.0,2.0,6.0
716,3.0,8.0,1.0
717,8.0,6.0,1.0
718,1.0,3.0,1.0
719,2.0,9.0,8.0
720,3.0,9.0,2.0
721,8.0,3.0,7.0
722,9.0,4.0,1.0
723,7.0,5.0,7.0
724,2.0,9.0,7.0
725,5.0,2.0,7.0
726,3.0,1.0,4.0
727,5.0,7.0,1.0
728,4.0,2.0,6.0
729,9.0,1.0,2.0
730,8.0,3.0,1.0
731,4.0,6.0,2.0
732,9.0,5.0,7.0
733,5.0,2.0,5.0
734,3.0,7.0,1.0
735,1.0,8.0,5.0
736,1.0,6.0,6.0
737,4.0,1.0,6.0
738,1.0,3.0,5.0
739,7.0,3.0,5.0
740,5.0,7.0,1.0
741,8.0,4.0,6.0
742,9.0,2.0,9.0
743,6.0,8.0,8.0
744,2.0,6.0,7.0
745,6.0,2.0,4.0
746,1.0,8.0,5.0
747,8.0,5.0,6.0
748,5.0,6.0,8.0
749,2.0,1.0,3.0
750,8.0,4.0,8.0
751,7.0,8.0,7.0
752,9.0,9.0,7.0
753,4.0,8.0,1.0
754,5.0,7.0,7.0
755,6.0,4.0,2.0
756,2.0,9.0,4.0
757,5.0,4.0,3.0
758,7.0,6.0,7.0
759,9.0,2.0,5.0
760,1.0,3.0,6.0
761,2.0,9.0,1.0
762,3.0,9.0,4.0
763,5.0,2.0,4.0
764,6.0,4.0,6.0
765,4.0,6.0,4.0
766,1.0,9.0,3.0
767,7.0,7.0,3.0
768,7.0,3.0,4.0
769,6.0,4.0,4.0
770,1.0,3.0,5.0
771,5.0,3.0,4.0
772,2.0,3.0,8.0
773,5.0,3.0,8.0
774,5.0,9.0,8.0
775,2.0,9.0,5.0
776,8.0,2.0,9.0
777,9.0,1.0,1.0
778,7.0,2.0,2.0
779,2.0,3.0,6.0
780,3.0,3.0,9.0
781,2.0,5.0,5.0
782,2.0,4.0,7.0
783,2.0,8.0,8.0
784,3.0,3.0,7.0
785,3.0,3.0,7.0
786,8.0,3.0,1.0
787,3.0,3.0,7.0
788,5.0,5.0,6.0
789,2.0,1.0,3.0
790,6.0,8.0,4.0
791,5.0,7.0,7.0
792,1.0,6.0,3.0
793,1.0,4.0,9.0
794,6.0,3.0,1.0
795,2.0,3.0,8.0
796,1.0,3.0,1.0
797,5.0,1.0,1.0
798,7.0,9.0,6.0
799,5.0,2.0,2.0
800,8.0,1.0,5.0
801,3.0,9.0,2.0
802,9.0,3.0,1.0
803,9.0,5.0,6.0
804,1.0,1.0,2.0
805,8.0,3.0,4.0
806,7.0,5.0,6.0
807,6.0,3.0,4.0
808,1.0,6.0,6.0
809,1.0,1.0,7.0
810,6.0,4.0,2.0
811,1.0,2.0,2.0
812,3.0,5.0,7.0
813,4.0,9.0,3.0
814,2.0,3.0,6.0
815,5.0,2.0,2.0
816,3.0,6.0,7.0
817,5.0,9.0,2.0
818,5.0,8.0,2.0
819,5.0,2.0,1.0
820,2.0,1.0,7.0
821,4.0,5.0,9.0
822,1.0,2.0,9.0
823,4.0,2.0,6.0
824,4.0,1.0,3.0
825,6.0,9.0,9.0
826,4.0,4.0,4.0
827,1.0,5.0,4.0
828,8.0,2.0,7.0
829,1.0,2.0,4.0
830,8.0,8.0,5.0
831,2.0,9.0,8.0
832,4.0,1.0,3.0
833,9.0,2.0,4.0
834,1.0,9.0,2.0
835,3.0,9.0,9.0
836,4.0,6.0,1.0
837,4.0,5.0,7.0
838,6.0,3.0,3.0
839,2.0,4.0,7.0
840,2.0,7.0,6.0
841,5.0,7.0,7.0
842,6.0,4.0,4.0
843,2.0,5.0,9.0
844,8.0,6.0,3.0
845,6.0,2.0,2.0
846,9.0,5.0,3.0
847,5.0,2.0,3.0
848,2.0,2.0,2.0
849,8.0,6.0,5.0
850,2.0,1.0,3.0
851,6.0,5.0,1.0
852,8.0,6.0,5.0
853,6.0,3.0,7.0
854,3.0,5.0,9.0
855,4.0,5.0,7.0
856,1.0,1.0,2.0
857,5.0,8.0,5.0
858,7.0,9.0,7.0
859,2.0,5.0,1.0
860,2.0,1.0,7.0
861,7.0,1.0,4.0
862,8.0,5.0,1.0
863,6.0,4.0,4.0
864,7.0,1.0,9.0
865,2.0,1.0,5.0
866,5.0,3.0,6.0
867,7.0,5.0,6.0
868,3.0,3.0,7.0
869,8.0,3.0,7.0
870,7.0,7.0,4.0
871,6.0,3.0,3.0
872,2.0,3.0,5.0
873,7.0,6.0,5.0
874,6.0,9.0,6.0
875,7.0,7.0,1.0
876,6.0,6.0,1.0
877,7.0,4.0,7.0
878,2.0,8.0,3.0
879,1.0,5.0,9.0
880,9.0,9.0,9.0
881,9.0,9.0,7.0
882,1.0,3.0,7.0
883,8.0,9.0,9.0
884,7.0,7.0,8.0
885,6.0,9.0,5.0
886,1.0,5.0,2.0
887,5.0,4.0,1.0
888,2.0,3.0,2.0
889,3.0,2.0,8.0
890,3.0,1.0,9.0
891,9.0,2.0,2.0
892,2.0,4.0,9.0
893,7.0,5.0,4.0
894,2.0,4.0,4.0
895,8.0,2.0,7.0
896,1.0,6.0,4.0
897,3.0,9.0,5.0
898,1.0,5.0,2.0
899,1.0,6.0,4.0
900,6.0,4.0,8.0
901,3.0,3.0,6.0
902,4.0,1.0,2.0
903,4.0,9.0,1.0
904,3.0,1.0,3.0
905,8.0,4.0,5.0
906,5.0,8.0,6.0
907,5.0,3.0,3.0
908,4.0,6.0,4.0
909,6.0,3.0,4.0
910,2.0,5.0,1.0
911,2.0,5.0,9.0
912,9.0,3.0,6.0
913,8.0,6.0,7.0
914,4.0,5.0,1.0
915,7.0,5.0,1.0
916,9.0,4.0,7.0
917,8.0,3.0,9.0
918,2.0,1.0,7.0
919,4.0,1.0,1.0
920,1.0,9.0,6.0
921,8.0,8.0,6.0
922,1.0,8.0,6.0
923,5.0,5.0,9.0
924,9.0,5.0,8.0
925,2.0,7.0,6.0
926,5.0,5.0,7.0
927,6.0,5.0,4.0
928,2.0,3.0,6.0
929,8.0,7.0,5.0
930,4.0,7.0,7.0
931,2.0,2.0,9.0
932,5.0,1.0,2.0
933,8.0,9.0,3.0
934,6.0,1.0,3.0
935,1.0,2.0,5.0
936,2.0,4.0,7.0
937,4.0,1.0,3.0
938,1.0,9.0,9.0
939,4.0,8.0,1.0
940,9.0,4.0,4.0
941,7.0,4.0,2.0
942,1.0,8.0,7.0
943,6.0,6.0,8.0
944,3.0,1.0,1.0
945,4.0,2.0,9.0
946,3.0,7.0,8.0
947,2.0,2.0,9.0
948,8.0,3.0,6.0
949,7.0,5.0,4.0
950,4.0,8.0,9.0
951,1.0,2.0,3.0
952,2.0,5.0,2.0
953,9.0,4.0,5.0
954,9.0,9.0,1.0
955,1.0,7.0,3.0
956,9.0,2.0,7.0
957,4.0,4.0,9.0
958,1.0,8.0,6.0
959,1.0,8.0,1.0
960,4.0,2.0,7.0
961,6.0,5.0,8.0
962,3.0,9.0,4.0
963,2.0,8.0,6.0
964,5.0,9.0,1.0
965,8.0,6.0,3.0
966,3.0,8.0,1.0
967,3.0,7.0,8.0
968,2.0,8.0,1.0
969,4.0,4.0,4.0
970,4.0,3.0,1.0
971,6.0,5.0,9.0
972,9.0,2.0,4.0
973,9.0,3.0,4.0
974,6.0,7.0,9.0
975,4.0,1.0,5.0
976,2.0,4.0,9.0
977,2.0,8.0,2.0
978,9.0,6.0,9.0
979,8.0,3.0,9.0
980,9.0,4.0,6.0
981,5.0,2.0,6.0
982,3.0,8.0,9.0
983,1.0,7.0,9.0
984,9.0,4.0,3.0
985,1.0,8.0,3.0
986,8.0,8.0,9.0
987,5.0,1.0,5.0
988,8.0,9.0,9.0
989,5.0,3.0,8.0
990,6.0,6.0,7.0
991,6.0,2.0,7.0
992,3.0,9.0,7.0
993,1.0,3.0,9.0
994,4.0,7.0,2.0
995,3.0,2.0,4.0
996,5.0,4.0,5.0
997,3.0,4.0,2.0
998,9.0,4.0,3.0
999,9.0,6.0,3.0
